search_id;user_id;search_query;search_date
12908;695;chat app;2025-04-28
12909;226;crypto tracker;2025-04-25
12910;490;music player;2025-01-12
12911;581;weather app;2025-01-22
12912;1249;music player;2025-04-24
12913;578;weather app;2025-01-23
12914;368;video editor;2025-04-19
12915;843;vpn;2025-04-12
12916;1753;budget app;2025-02-14
12917;454;chat app;2025-04-13
12918;178;video editor;2025-04-02
12919;696;task manager;2025-01-06
12920;858;music player;2025-03-06
12921;930;recipe app;2025-03-26
12922;693;music player;2025-04-18
12923;936;music player;2025-01-14
12924;1382;weather app;2025-04-14
12925;1289;job search;2025-01-15
12926;295;meditation app;2025-03-22
12927;231;free games;2025-01-02
12928;1822;vpn;2025-06-25
12929;1891;video editor;2025-05-21
12930;999;budget app;2025-04-20
12931;1186;free games;2025-03-23
12932;947;photo editor;2025-01-19
12933;1990;fitness tracker;2025-01-22
12934;1430;task manager;2025-01-24
12935;1740;language learning;2025-04-27
12936;1781;puzzle games;2025-02-21
12937;1660;fitness tracker;2025-03-03
12938;748;chat app;2025-05-28
12939;1646;weather app;2025-06-28
12940;1883;weather app;2025-01-05
12941;1290;vpn;2025-03-11
12942;1085;crypto tracker;2025-05-30
12943;1436;recipe app;2025-01-21
12944;1784;video editor;2025-03-26
12945;969;budget app;2025-04-24
12946;1192;crypto tracker;2025-02-18
12947;298;learn english;2025-06-30
12948;1082;weather app;2025-01-09
12949;303;note taking;2025-02-15
12950;811;note taking;2025-04-16
12951;1536;task manager;2025-03-27
12952;1287;recipe app;2025-01-29
12953;1175;free games;2025-02-06
12954;1477;budget app;2025-03-19
12955;141;photo editor;2025-03-24
12956;1455;crypto tracker;2025-05-20
12957;1034;budget app;2025-03-22
12958;202;budget app;2025-06-05
12959;454;chat app;2025-03-14
12960;802;vpn;2025-03-05
12961;460;video editor;2025-02-21
12962;1565;weather app;2025-01-02
12963;647;job search;2025-04-05
12964;1434;crypto tracker;2025-02-19
12965;954;budget app;2025-01-01
12966;1184;grocery list;2025-03-14
12967;245;language learning;2025-03-09
12968;478;meditation app;2025-04-25
12969;68;music player;2025-01-25
12970;1611;meditation app;2025-01-03
12971;1697;note taking;2025-04-23
12972;126;learn english;2025-02-17
12973;699;puzzle games;2025-02-13
12974;1131;weather app;2025-02-24
12975;1886;travel planner;2025-05-01
12976;190;meditation app;2025-06-14
12977;1722;grocery list;2025-04-06
12978;780;task manager;2025-01-28
12979;930;language learning;2025-06-04
12980;911;vpn;2025-01-10
12981;727;puzzle games;2025-01-25
12982;1011;weather app;2025-06-26
12983;1586;travel planner;2025-03-03
12984;63;photo editor;2025-01-15
12985;1405;vpn;2025-04-03
12986;1828;travel planner;2025-01-22
12987;1587;language learning;2025-06-05
12988;1576;grocery list;2025-02-18
12989;507;photo editor;2025-05-05
12990;1206;chat app;2025-04-07
12991;589;job search;2025-01-08
12992;1064;puzzle games;2025-03-07
12993;1481;crypto tracker;2025-01-12
12994;790;vpn;2025-06-30
12995;1470;crypto tracker;2025-04-01
12996;1696;music player;2025-03-27
12997;1170;chat app;2025-04-05
12998;957;free games;2025-06-19
12999;1019;language learning;2025-04-05
13000;14;travel planner;2025-03-08
13001;803;fitness tracker;2025-01-04
13002;961;grocery list;2025-06-15
13003;657;video editor;2025-02-07
13004;1337;fitness tracker;2025-04-26
13005;227;travel planner;2025-06-19
13006;1677;fitness tracker;2025-04-16
13007;54;music player;2025-06-11
13008;1347;language learning;2025-01-17
13009;249;grocery list;2025-04-22
13010;1050;free games;2025-01-31
13011;55;puzzle games;2025-02-26
13012;893;free games;2025-05-31
13013;1330;photo editor;2025-05-31
13014;571;travel planner;2025-01-01
13015;1669;grocery list;2025-01-18
13016;1339;meditation app;2025-01-13
13017;101;chat app;2025-02-04
13018;1024;language learning;2025-06-20
13019;345;task manager;2025-01-07
13020;706;task manager;2025-04-29
13021;953;job search;2025-05-07
13022;1608;budget app;2025-01-22
13023;569;travel planner;2025-04-29
13024;275;language learning;2025-05-10
13025;266;learn english;2025-01-27
13026;1154;recipe app;2025-04-20
13027;1327;puzzle games;2025-04-13
13028;627;video editor;2025-01-08
13029;1975;job search;2025-04-26
13030;415;recipe app;2025-06-02
13031;742;language learning;2025-06-28
13032;1635;travel planner;2025-06-25
13033;230;travel planner;2025-02-12
13034;306;budget app;2025-04-01
13035;1773;learn english;2025-02-22
13036;755;language learning;2025-03-03
13037;1753;travel planner;2025-06-19
13038;942;crypto tracker;2025-05-16
13039;1603;puzzle games;2025-02-14
13040;721;budget app;2025-01-13
13041;1016;vpn;2025-01-28
13042;870;meditation app;2025-03-10
13043;1801;task manager;2025-04-17
13044;1309;job search;2025-02-18
13045;744;grocery list;2025-01-31
13046;1129;music player;2025-01-29
13047;1004;job search;2025-03-09
13048;1044;meditation app;2025-03-14
13049;1023;meditation app;2025-06-05
13050;489;vpn;2025-06-07
13051;1902;puzzle games;2025-06-20
13052;1389;recipe app;2025-06-17
13053;1127;crypto tracker;2025-02-25
13054;1100;weather app;2025-04-06
13055;792;puzzle games;2025-05-29
13056;1209;job search;2025-02-01
13057;364;vpn;2025-02-07
13058;1584;budget app;2025-01-21
13059;1253;chat app;2025-01-16
13060;1428;language learning;2025-03-07
13061;873;travel planner;2025-02-01
13062;305;language learning;2025-05-06
13063;230;travel planner;2025-01-23
13064;1165;video editor;2025-05-30
13065;1179;chat app;2025-02-23
13066;757;weather app;2025-06-23
13067;77;chat app;2025-06-10
13068;157;weather app;2025-05-23
13069;980;grocery list;2025-02-25
13070;82;recipe app;2025-06-14
13071;806;task manager;2025-02-03
13072;1056;job search;2025-04-06
13073;476;weather app;2025-03-26
13074;1727;recipe app;2025-02-15
13075;868;fitness tracker;2025-01-14
13076;279;puzzle games;2025-06-22
13077;567;grocery list;2025-05-06
13078;520;job search;2025-05-10
13079;254;learn english;2025-02-17
13080;1144;fitness tracker;2025-04-14
13081;1211;travel planner;2025-02-20
13082;595;vpn;2025-02-01
13083;926;weather app;2025-05-27
13084;1994;fitness tracker;2025-02-02
13085;282;travel planner;2025-02-26
13086;170;meditation app;2025-06-15
13087;943;task manager;2025-04-21
13088;688;free games;2025-03-04
13089;1163;note taking;2025-06-25
13090;1478;meditation app;2025-04-06
13091;1714;budget app;2025-03-22
13092;667;job search;2025-06-27
13093;1353;job search;2025-05-04
13094;1600;travel planner;2025-01-21
13095;940;crypto tracker;2025-02-22
13096;152;music player;2025-06-21
13097;617;chat app;2025-03-19
13098;1313;recipe app;2025-02-22
13099;717;weather app;2025-05-09
13100;1895;photo editor;2025-01-18
13101;1413;recipe app;2025-05-07
13102;721;budget app;2025-05-31
13103;289;meditation app;2025-02-10
13104;103;puzzle games;2025-03-11
13105;1056;budget app;2025-02-18
13106;780;travel planner;2025-06-29
13107;1751;vpn;2025-04-26
13108;1319;vpn;2025-04-17
13109;382;puzzle games;2025-03-07
13110;404;chat app;2025-05-28
13111;206;video editor;2025-05-18
13112;774;meditation app;2025-01-02
13113;1652;task manager;2025-05-18
13114;646;recipe app;2025-01-05
13115;819;travel planner;2025-03-11
13116;467;travel planner;2025-06-14
13117;1876;note taking;2025-03-10
13118;1643;learn english;2025-01-16
13119;1610;photo editor;2025-01-05
13120;615;music player;2025-05-05
13121;1597;travel planner;2025-05-02
13122;534;puzzle games;2025-02-19
13123;715;note taking;2025-05-30
13124;308;learn english;2025-01-01
13125;219;task manager;2025-01-19
13126;1035;grocery list;2025-06-13
13127;1260;video editor;2025-06-06
13128;1831;puzzle games;2025-06-14
13129;233;chat app;2025-02-09
13130;1562;travel planner;2025-03-04
13131;758;meditation app;2025-03-24
13132;431;task manager;2025-03-20
13133;1632;task manager;2025-06-12
13134;159;learn english;2025-01-23
13135;666;job search;2025-01-10
13136;1752;chat app;2025-03-18
13137;939;vpn;2025-04-12
13138;109;photo editor;2025-04-16
13139;587;fitness tracker;2025-04-09
13140;384;crypto tracker;2025-03-27
13141;1861;recipe app;2025-03-14
13142;853;fitness tracker;2025-01-01
13143;1868;fitness tracker;2025-02-01
13144;1701;weather app;2025-03-29
13145;1453;note taking;2025-04-10
13146;1276;fitness tracker;2025-02-06
13147;1360;weather app;2025-05-26
13148;583;free games;2025-05-06
13149;1714;photo editor;2025-04-24
13150;505;crypto tracker;2025-02-28
13151;566;language learning;2025-04-09
13152;1870;budget app;2025-06-09
13153;1897;recipe app;2025-03-08
13154;968;budget app;2025-06-19
13155;104;video editor;2025-01-13
13156;1631;weather app;2025-05-27
13157;1077;photo editor;2025-01-14
13158;905;travel planner;2025-04-02
13159;222;language learning;2025-02-18
13160;691;music player;2025-01-20
13161;532;photo editor;2025-02-15
13162;1;fitness tracker;2025-02-12
13163;597;learn english;2025-05-05
13164;693;language learning;2025-01-18
13165;785;task manager;2025-01-11
13166;1855;puzzle games;2025-03-28
13167;894;note taking;2025-06-20
13168;1700;photo editor;2025-05-16
13169;1499;recipe app;2025-03-11
13170;250;chat app;2025-02-25
13171;1381;chat app;2025-04-22
13172;803;vpn;2025-01-04
13173;288;task manager;2025-03-29
13174;1926;puzzle games;2025-01-18
13175;674;video editor;2025-06-28
13176;1555;recipe app;2025-05-22
13177;239;meditation app;2025-06-15
13178;1255;learn english;2025-06-20
13179;765;job search;2025-05-21
13180;350;travel planner;2025-01-16
13181;1442;recipe app;2025-02-15
13182;1511;crypto tracker;2025-06-01
13183;366;fitness tracker;2025-01-22
13184;1668;travel planner;2025-01-30
13185;1318;learn english;2025-06-16
13186;580;fitness tracker;2025-05-27
13187;1194;puzzle games;2025-03-11
13188;1032;learn english;2025-03-16
13189;226;crypto tracker;2025-01-02
13190;1539;photo editor;2025-02-25
13191;1671;task manager;2025-04-03
13192;1421;language learning;2025-05-28
13193;1191;chat app;2025-05-29
13194;248;crypto tracker;2025-02-13
13195;845;recipe app;2025-02-09
13196;12;learn english;2025-02-11
13197;1681;free games;2025-01-28
13198;923;crypto tracker;2025-01-11
13199;312;budget app;2025-06-08
13200;1848;task manager;2025-06-15
13201;620;crypto tracker;2025-04-22
13202;1267;task manager;2025-05-12
13203;1967;task manager;2025-04-11
13204;826;vpn;2025-06-09
13205;609;grocery list;2025-01-19
13206;1416;grocery list;2025-02-07
13207;949;fitness tracker;2025-06-03
13208;256;weather app;2025-06-19
13209;790;meditation app;2025-06-21
13210;670;puzzle games;2025-01-27
13211;1871;video editor;2025-03-21
13212;1960;note taking;2025-06-27
13213;1310;travel planner;2025-02-01
13214;1862;recipe app;2025-02-18
13215;1630;music player;2025-01-30
13216;1147;free games;2025-01-25
13217;202;chat app;2025-01-16
13218;1060;recipe app;2025-02-05
13219;446;learn english;2025-04-02
13220;825;grocery list;2025-02-13
13221;1818;weather app;2025-03-16
13222;375;grocery list;2025-03-06
13223;1914;free games;2025-02-02
13224;303;note taking;2025-04-12
13225;357;language learning;2025-05-03
13226;1708;photo editor;2025-06-11
13227;498;fitness tracker;2025-01-03
13228;286;recipe app;2025-03-05
13229;1920;note taking;2025-02-10
13230;496;grocery list;2025-04-19
13231;904;budget app;2025-04-25
13232;971;language learning;2025-01-08
13233;637;music player;2025-06-08
13234;1882;chat app;2025-06-16
13235;1300;travel planner;2025-05-18
13236;1011;video editor;2025-04-12
13237;1864;job search;2025-03-19
13238;107;grocery list;2025-06-29
13239;1796;job search;2025-05-05
13240;1768;music player;2025-01-20
13241;82;meditation app;2025-06-16
13242;693;fitness tracker;2025-03-16
13243;1727;budget app;2025-01-06
13244;494;chat app;2025-06-28
13245;74;vpn;2025-01-19
13246;39;puzzle games;2025-05-07
13247;1980;music player;2025-03-14
13248;1635;meditation app;2025-02-05
13249;706;note taking;2025-02-16
13250;886;vpn;2025-03-16
13251;1814;photo editor;2025-04-22
13252;1526;grocery list;2025-06-01
13253;1375;chat app;2025-06-01
13254;365;job search;2025-04-22
13255;1542;weather app;2025-05-29
13256;1129;recipe app;2025-06-29
13257;380;weather app;2025-05-23
13258;1347;learn english;2025-05-22
13259;347;task manager;2025-05-28
13260;391;language learning;2025-06-15
13261;393;fitness tracker;2025-04-28
13262;1125;video editor;2025-05-13
13263;44;job search;2025-01-11
13264;562;fitness tracker;2025-06-16
13265;1795;weather app;2025-04-01
13266;1851;meditation app;2025-06-16
13267;474;photo editor;2025-05-14
13268;1258;puzzle games;2025-04-05
13269;1186;weather app;2025-01-19
13270;1681;photo editor;2025-04-20
13271;1397;travel planner;2025-06-01
13272;384;photo editor;2025-06-16
13273;392;recipe app;2025-03-05
13274;640;meditation app;2025-01-15
13275;709;free games;2025-05-01
13276;1751;free games;2025-05-07
13277;982;vpn;2025-01-02
13278;1482;grocery list;2025-05-22
13279;1882;crypto tracker;2025-05-25
13280;579;travel planner;2025-06-06
13281;1254;language learning;2025-02-20
13282;1603;vpn;2025-04-27
13283;774;task manager;2025-04-17
13284;1443;video editor;2025-02-02
13285;1575;photo editor;2025-03-02
13286;1120;free games;2025-03-25
13287;1868;travel planner;2025-04-02
13288;150;puzzle games;2025-03-07
13289;1132;note taking;2025-04-02
13290;570;fitness tracker;2025-02-11
13291;1844;vpn;2025-05-30
13292;682;recipe app;2025-01-26
13293;402;chat app;2025-01-09
13294;1521;recipe app;2025-06-06
13295;138;vpn;2025-03-17
13296;198;travel planner;2025-04-16
13297;427;vpn;2025-01-29
13298;1886;learn english;2025-01-07
13299;1222;video editor;2025-05-08
13300;633;recipe app;2025-01-28
13301;1378;weather app;2025-04-20
13302;470;language learning;2025-04-02
13303;1504;puzzle games;2025-01-03
13304;1931;recipe app;2025-01-08
13305;516;photo editor;2025-05-06
13306;487;job search;2025-02-06
13307;289;weather app;2025-03-08
13308;276;video editor;2025-06-29
13309;998;task manager;2025-04-30
13310;1779;budget app;2025-02-20
13311;1810;fitness tracker;2025-02-25
13312;1298;grocery list;2025-01-29
13313;287;task manager;2025-01-21
13314;904;photo editor;2025-05-15
13315;1672;puzzle games;2025-06-17
13316;1486;travel planner;2025-02-28
13317;724;crypto tracker;2025-06-22
13318;908;recipe app;2025-02-05
13319;1955;learn english;2025-01-19
13320;1850;fitness tracker;2025-04-23
13321;1535;recipe app;2025-05-29
13322;867;weather app;2025-05-08
13323;1826;chat app;2025-01-19
13324;180;crypto tracker;2025-06-05
13325;1723;chat app;2025-03-03
13326;216;free games;2025-05-17
13327;1032;language learning;2025-02-11
13328;1995;weather app;2025-01-14
13329;1673;video editor;2025-03-27
13330;1601;travel planner;2025-03-08
13331;1379;free games;2025-01-07
13332;482;grocery list;2025-01-25
13333;1044;free games;2025-03-04
13334;1444;video editor;2025-03-18
13335;1121;vpn;2025-01-24
13336;1388;budget app;2025-01-12
13337;265;photo editor;2025-05-09
13338;314;crypto tracker;2025-01-20
13339;1447;note taking;2025-01-07
13340;1115;photo editor;2025-04-25
13341;94;music player;2025-05-13
13342;537;video editor;2025-01-17
13343;870;grocery list;2025-05-01
13344;1092;meditation app;2025-06-14
13345;1624;chat app;2025-02-17
13346;1556;photo editor;2025-03-14
13347;1164;puzzle games;2025-05-27
13348;980;free games;2025-02-23
13349;1362;music player;2025-01-06
13350;574;chat app;2025-06-14
13351;638;job search;2025-03-07
13352;437;chat app;2025-03-20
13353;626;music player;2025-01-27
13354;89;video editor;2025-04-03
13355;136;budget app;2025-01-06
13356;603;language learning;2025-01-01
13357;135;free games;2025-06-11
13358;599;learn english;2025-02-21
13359;250;weather app;2025-03-28
13360;751;recipe app;2025-04-27
13361;1170;crypto tracker;2025-02-04
13362;97;job search;2025-02-07
13363;1403;music player;2025-06-23
13364;476;puzzle games;2025-04-02
13365;867;meditation app;2025-02-03
13366;1346;photo editor;2025-05-06
13367;774;photo editor;2025-05-14
13368;1640;puzzle games;2025-05-24
13369;1928;travel planner;2025-05-22
13370;1018;grocery list;2025-04-27
13371;1006;video editor;2025-05-02
13372;1507;meditation app;2025-04-05
